"","Country","Year","Wealth_Gini","Wealth_Share_bottom50","Wealth_Share_top10","Wealth_Share_top1","IncomePost_Gini","IncomePre_Gini","IncomeDispPost_Share_bottom50","IncomeDispPost_Share_top10","IncomeDispPost_Share_top1"
"792","POL",1997,0.839174818082171,-0.0141,0.5966,0.2349,0.429904307116619,0.417827946842429,0.2488,0.2799,0.0796
"793","POL",1998,0.840083124208917,-0.0142,0.5981,0.2364,0.458501625362814,0.426491120251072,0.2482,0.2851,0.0812
"794","POL",1999,0.839740888908011,-0.0142,0.5976,0.2358,0.446310986364672,0.421460706417221,0.247,0.2787,0.0847
"795","POL",2000,0.841546804731166,-0.0145,0.6006,0.2387,0.50314590636782,0.429942527167722,0.2356,0.3027,0.0861
"796","POL",2001,0.841569640730995,-0.0145,0.6006,0.2388,0.549164000142142,0.43661249156338,0.2292,0.3027,0.0881
"797","POL",2002,0.843301713931055,-0.0148,0.6034,0.2416,0.458269059799211,0.448433640261253,0.2254,0.2996,0.0876
"798","POL",2003,0.844726866578185,-0.0151,0.6057,0.244,0.478837967738778,0.463110486720357,0.2132,0.3262,0.0834
"799","POL",2004,0.847237755555,-0.0156,0.6097,0.248,0.480953271932661,0.473321649121722,0.2169,0.3091,0.0981
"800","POL",2005,0.846804043667873,-0.0155,0.609,0.2473,0.410192581267335,0.479825753934001,0.216,0.3151,0.0947
"801","POL",2006,0.848537516088754,-0.0158,0.612,0.2509,0.312640891398317,0.516639464193915,0.2166,0.3262,0.1076
"802","POL",2007,0.84999301167997,-0.0157,0.6155,0.2575,0.340795977340704,0.493548014996918,0.2213,0.3292,0.1139
"803","POL",2008,0.851188691276462,-0.0159,0.6174,0.2596,0.383367717871828,0.504616812688084,0.2167,0.3356,0.1166
"804","POL",2009,0.847257678770319,-0.0156,0.6097,0.248,0.338925966680911,0.505697447334086,0.2111,0.331,0.11
"805","POL",2010,0.848228350127812,-0.0156,0.6119,0.2518,0.420934616801009,0.472941133358866,0.212,0.3335,0.1084
"806","POL",2011,0.849318141158648,-0.0157,0.6141,0.2552,0.416993196336897,0.477059939019071,0.2124,0.3319,0.1069
"807","POL",2012,0.84873068669873,-0.0156,0.6129,0.2532,0.41724821868322,0.472330726006888,0.2156,0.3278,0.1029
"808","POL",2013,0.84852941921514,-0.0155,0.6127,0.2535,0.419237728731556,0.471899129527927,0.2155,0.3269,0.1039
"809","POL",2014,0.850062467590817,-0.0157,0.6156,0.2574,0.411377695748321,0.475556680020056,0.212,0.3354,0.1107
"810","POL",2015,0.855552239800545,-0.0173,0.621,0.2782,0.422910822315707,0.481438854657434,0.2113,0.3367,0.1126
"811","POL",2016,0.847948977218863,-0.0121,0.6161,0.2987,0.407004982944422,0.479145733015997,0.2215,0.327,0.1084
"812","POL",2017,0.847388451607031,-0.012,0.6152,0.2977,0.395613143889882,0.474219831309569,0.2304,0.3218,0.106
"813","POL",2018,0.848467811555935,-0.0121,0.6173,0.3009,0.402713258268399,0.480253948409775,0.2239,0.3247,0.1069
"814","POL",2019,0.848597907206994,-0.0122,0.6173,0.3004,0.398805361778159,0.474437825278514,0.2231,0.3263,0.1084
"815","POL",2020,0.848415526842899,-0.0122,0.6168,0.2995,0.434864871401444,0.517837532297307,0.2212,0.3307,0.1119
"816","POL",2021,0.849060428200772,-0.0121,0.6184,0.3024,0.398130604354034,0.466715591381231,0.2214,0.3302,0.1115
"817","PRT",1995,0.740311509177502,0.0419,0.584,0.2354,0.491774184381365,0.479475858001737,0.1894,0.3432,0.085
"818","PRT",1996,0.739428761592706,0.0421,0.5826,0.234,0.464132461690494,0.474482885108722,0.1979,0.3359,0.0815
"819","PRT",1997,0.740788013551267,0.0418,0.5848,0.2362,0.480913836087505,0.478612540450685,0.1968,0.344,0.0848
"820","PRT",1998,0.741597506838261,0.0417,0.5861,0.2389,0.451823550353511,0.477997573617352,0.2059,0.3351,0.0797
"821","PRT",1999,0.742538888377851,0.0415,0.5875,0.2403,0.455874786316561,0.481964426257989,0.2024,0.3405,0.0847
"822","PRT",2000,0.741746170755519,0.0417,0.5863,0.2382,0.463588003517995,0.482186933836453,0.2057,0.3346,0.0779
"823","PRT",2001,0.744339633888004,0.0411,0.5903,0.2422,0.483719485546967,0.496244597757947,0.1892,0.3582,0.088
"824","PRT",2002,0.74262179081245,0.0415,0.5876,0.2391,0.470139448926885,0.491344501329838,0.1929,0.3509,0.0836
"825","PRT",2003,0.741485407578523,0.0417,0.5859,0.2373,0.472483268320893,0.487302227150621,0.1956,0.3461,0.0843
"826","PRT",2004,0.744395654990555,0.0411,0.5904,0.2424,0.496337093365804,0.496941890025396,0.1904,0.3587,0.0872
"827","PRT",2005,0.743471648900794,0.0413,0.589,0.2405,0.442030795572976,0.493366942703895,0.1953,0.3521,0.0889
"828","PRT",2006,0.744465271581348,0.0411,0.5905,0.2421,0.431002242916085,0.510251079500081,0.1979,0.3521,0.0813
"829","PRT",2007,0.744379394646245,0.0411,0.5904,0.2419,0.430227131065796,0.509112271982428,0.2004,0.3544,0.0865
"830","PRT",2008,0.744301163638198,0.0412,0.5903,0.2442,0.419621329493058,0.494348306504838,0.2099,0.3419,0.0762
"831","PRT",2009,0.741379157569412,0.0417,0.5857,0.2371,0.414701071869297,0.486997487799658,0.2124,0.3372,0.0748
"832","PRT",2010,0.742401856882239,0.0415,0.5873,0.239,0.411700736439704,0.492572689046502,0.209,0.3434,0.0789
"833","PRT",2011,0.760321335265004,0.0297,0.5934,0.2506,0.411831318653612,0.495263781900611,0.2092,0.3438,0.0875
"834","PRT",2012,0.76742374270674,0.0238,0.5943,0.2534,0.407288414831185,0.481847548537229,0.2125,0.3385,0.0842
"835","PRT",2013,0.773909898931052,0.0188,0.5962,0.2573,0.408286200876555,0.49136958734843,0.2082,0.3338,0.0813
"836","PRT",2014,0.764677379697929,0.0254,0.5935,0.2531,0.412265236838288,0.49024010672739,0.2067,0.3384,0.0894
"837","PRT",2015,0.760311544765813,0.0294,0.594,0.2512,0.402928367865184,0.487941577502813,0.2105,0.3339,0.0869
"838","PRT",2016,0.758511234752689,0.0321,0.5965,0.2507,0.406303559474892,0.487819404445434,0.2152,0.3345,0.0876
"839","PRT",2017,0.765075419782207,0.0316,0.6085,0.2604,0.401347259259515,0.487230824523364,0.2171,0.3358,0.0906
"840","PRT",2018,0.762509084265162,0.0321,0.6044,0.2544,0.385560937302105,0.4777321362448,0.2248,0.324,0.085
"841","PRT",2019,0.760703672854859,0.0324,0.6015,0.2513,0.384420710937618,0.471655846948439,0.2259,0.3184,0.083
"842","PRT",2020,0.760490307258053,0.0324,0.6011,0.2506,0.376291187435324,0.465578296099475,0.2298,0.3077,0.0736
"843","PRT",2021,0.760998923080763,0.0324,0.602,0.2522,0.382021758688821,0.470915782329559,0.2284,0.3124,0.0777
"844","ROU",1995,0.721589904865809,0.0474,0.559,0.222,0.451392174422197,0.478106102997217,0.1739,0.2871,0.0415
"845","ROU",1996,0.722101850932717,0.0473,0.5601,0.2231,0.426493058859144,0.471356319996943,0.1635,0.2377,0.0318
"846","ROU",1997,0.723320863655019,0.0472,0.5623,0.225,0.453055005043873,0.481934237591275,0.1861,0.3313,0.0525
"847","ROU",1998,0.725563410267583,0.0467,0.566,0.2285,0.440685771368047,0.488211087593427,0.161,0.2526,0.0353
"848","ROU",1999,0.726154119583001,0.0467,0.567,0.2295,0.388333423419321,0.47514404692895,0.1647,0.22,0.0337
"849","ROU",2000,0.726154119583001,0.0467,0.567,0.2295,0.383324837765947,0.472665179783853,0.1662,0.2147,0.0316
"850","ROU",2001,0.725269723725404,0.0467,0.5655,0.2278,0.436427055623454,0.471618280409299,0.1656,0.253,0.0341
"851","ROU",2002,0.729155992372966,0.0461,0.572,0.2339,0.436097336706072,0.493005756006614,0.153,0.2566,0.043
"852","ROU",2003,0.730836472539295,0.0458,0.5747,0.2365,0.414544036384095,0.52432682265863,0.1491,0.2541,0.0567
"853","ROU",2004,0.730776339047878,0.0458,0.5746,0.2365,0.461490163422956,0.520583666347235,0.1311,0.2636,0.0448
"854","ROU",2005,0.731123341315111,0.0458,0.5752,0.2371,0.409844481191444,0.531780024630756,0.1454,0.2383,0.0439
"855","ROU",2006,0.732964450474441,0.0454,0.5781,0.2401,0.462957551454185,0.53209697529595,0.1347,0.2802,0.0548
"856","ROU",2007,0.741539171830865,0.0436,0.5919,0.2541,0.514380785114855,0.567872850328492,0.1278,0.3512,0.0883
"857","ROU",2008,0.742958130255658,0.0433,0.5938,0.2577,0.516110444086644,0.563332122085711,0.1305,0.3673,0.1027
"858","ROU",2009,0.741317489731827,0.0435,0.5912,0.2534,0.511292925621223,0.560964552026704,0.137,0.3775,0.1172
"859","ROU",2010,0.733905924210148,0.0454,0.5798,0.2449,0.474145353009494,0.518591141073905,0.1573,0.3302,0.0778
"860","ROU",2011,0.732730433499597,0.0455,0.5781,0.2419,0.478072758090898,0.52717634038428,0.1613,0.3401,0.0816
"861","ROU",2012,0.734450919173895,0.0451,0.5808,0.2428,0.489685763810815,0.540285470476256,0.1503,0.3465,0.0935
"862","ROU",2013,0.732577729575723,0.0454,0.5775,0.2395,0.379047146877625,0.562916978332829,0.1665,0.3026,0.0706
"863","ROU",2014,0.734931960758544,0.0451,0.5816,0.2437,0.428730283062016,0.559186294691209,0.1481,0.3555,0.1035
"864","ROU",2015,0.734812032004314,0.0451,0.5814,0.2434,0.394372254590044,0.531537351739551,0.1627,0.3315,0.0882
"865","ROU",2016,0.730090744296149,0.0458,0.5734,0.2355,0.40070497053179,0.464802157154963,0.1678,0.3318,0.0809
"866","ROU",2017,0.730586145321737,0.0458,0.5741,0.2361,0.408460883407301,0.47681441668594,0.1616,0.3236,0.0722
"867","ROU",2018,0.730758274171876,0.0458,0.5745,0.2364,0.421893808377011,0.498032053017951,0.1507,0.3404,0.0786
"868","ROU",2019,0.730632221327241,0.0458,0.5743,0.2362,0.403739599178787,0.488770795977469,0.1475,0.344,0.0841
"869","ROU",2020,0.730686248108739,0.0458,0.5743,0.2362,0.406862748912588,0.492949517634415,0.1475,0.3438,0.0839
"870","ROU",2021,0.732052729004522,0.0456,0.5768,0.241,0.428877031602861,0.497563333010055,0.1476,0.3437,0.0838
"871","SRB",1995,0.720972348921322,0.0475,0.558,0.2212,0.392457655533548,0.45342706906483,0.2191,0.3084,0.1062
"872","SRB",1996,0.720972348921322,0.0475,0.558,0.2212,0.390445293190453,0.454374580738907,0.221,0.3078,0.1055
"873","SRB",1997,0.720972348921322,0.0475,0.558,0.2212,0.38783328528416,0.45610045977962,0.2227,0.3075,0.1053
"874","SRB",1998,0.721698272027439,0.0474,0.5595,0.2224,0.388942348594178,0.462670716144203,0.2216,0.3126,0.1073
"875","SRB",1999,0.722437575536446,0.0472,0.5608,0.2237,0.374115917343126,0.446034269351863,0.2303,0.2979,0.0961
"876","SRB",2000,0.723597276524842,0.0471,0.5626,0.2253,0.453468883031654,0.514226285578864,0.1835,0.3751,0.1344
"877","SRB",2001,0.72460620255832,0.047,0.5648,0.2273,0.41178955976595,0.479281311910945,0.2109,0.3431,0.1225
"878","SRB",2002,0.725242272962106,0.0468,0.5654,0.2277,0.433986240920945,0.48728765060519,0.1933,0.3549,0.1245
"879","SRB",2003,0.725428317351515,0.0467,0.5658,0.228,0.446906203481163,0.497482921069377,0.1829,0.3589,0.1246
"880","SRB",2004,0.726001804875466,0.0468,0.5669,0.2293,0.465651796480316,0.514069215067821,0.1694,0.371,0.1262
"881","SRB",2005,0.726461983298165,0.0467,0.5681,0.2305,0.473362287244143,0.524861080220646,0.1626,0.3752,0.1271
"882","SRB",2006,0.726992992310741,0.0466,0.5688,0.2311,0.494579074279677,0.539218160871222,0.1479,0.389,0.121
"883","SRB",2007,0.739472158784565,0.0445,0.5883,0.2665,0.483521655491327,0.545112727852882,0.1522,0.3725,0.1141
"884","SRB",2008,0.726450338300353,0.0467,0.568,0.2305,0.483912440679021,0.541438540386444,0.1525,0.3774,0.1188
"885","SRB",2009,0.727131817375849,0.0466,0.569,0.2314,0.473479565763768,0.530199608723663,0.1566,0.3638,0.1257
"886","SRB",2010,0.728044372631828,0.0463,0.5702,0.2324,0.467376452111642,0.533154826595762,0.1578,0.3574,0.1023
"887","SRB",2011,0.729549700490452,0.0459,0.5726,0.2345,0.458048605747596,0.530185451872935,0.16,0.3537,0.1257
"888","SRB",2012,0.730710284680001,0.0458,0.5744,0.2362,0.472311664445513,0.537982543778664,0.1447,0.3863,0.1305
"889","SRB",2013,0.729924790890777,0.0459,0.5733,0.2354,0.458988981658003,0.537368593492246,0.144,0.3788,0.1273
"890","SRB",2014,0.731779431640291,0.0456,0.5763,0.2381,0.481705088460714,0.557220000987364,0.1319,0.4191,0.1686
"891","SRB",2015,0.730776339047878,0.0458,0.5746,0.2365,0.533238996800691,0.577325248190121,0.1259,0.4599,0.2273
"892","SRB",2016,0.731857785900047,0.0456,0.5764,0.2381,0.506851672201933,0.583581054013578,0.1332,0.4093,0.1574
"893","SRB",2017,0.726254416092146,0.0467,0.5673,0.2297,0.474169134354149,0.526139173979971,0.1568,0.356,0.116
"894","SRB",2018,0.726307148704095,0.0467,0.5676,0.2299,0.437971460318003,0.496897172288897,0.1763,0.3337,0.1008
"895","SRB",2019,0.726303512310707,0.0467,0.5675,0.2299,0.3872737834823,0.507516892630363,0.1807,0.3526,0.1199
"896","SRB",2020,0.726303512310707,0.0467,0.5675,0.2299,0.394770800419259,0.513080270551413,0.1781,0.3608,0.1266
"897","SRB",2021,0.726307148704095,0.0467,0.5676,0.2299,0.423794699485931,0.477805936416153,0.1783,0.36,0.126
"898","SWE",1995,0.732044717917972,0.0457,0.576,0.2518,0.297947101803594,0.365836948077728,0.2894,0.2727,0.094
"899","SWE",1996,0.720802131707018,0.0476,0.5579,0.2211,0.29059413452255,0.354495796221769,0.2918,0.2649,0.0884
"900","SWE",1997,0.73119415748647,0.0459,0.5747,0.2503,0.306232203066955,0.36939179741757,0.282,0.2805,0.0992
"901","SWE",1998,0.728644916246566,0.0464,0.5708,0.243,0.306893244306551,0.374149492471027,0.2801,0.2806,0.0982
"902","SWE",1999,0.736867514457856,0.0449,0.5836,0.2657,0.301296671068485,0.377520115832894,0.2835,0.2786,0.0966
"903","SWE",2000,0.736316883045674,0.0449,0.5826,0.2648,0.279176710855836,0.342823478137831,0.3,0.2679,0.0856
"904","SWE",2001,0.740240529385062,0.0444,0.5891,0.2769,0.263829974654023,0.329166754105351,0.3085,0.2488,0.0742
"905","SWE",2002,0.742794536070164,0.0441,0.5932,0.2837,0.228455710292295,0.334962312021297,0.3348,0.2385,0.078
"906","SWE",2003,0.743795292879781,0.0438,0.5949,0.2859,0.243096388866249,0.347134097722389,0.3281,0.2489,0.0862
"907","SWE",2004,0.745510599022282,0.0435,0.5976,0.2901,0.27134626973487,0.373049754360821,0.3081,0.2674,0.0901
"908","SWE",2005,0.746350071446045,0.0433,0.5987,0.291,0.293696273430442,0.409535337813466,0.2897,0.2722,0.0907
"909","SWE",2006,0.746353223531855,0.0433,0.5991,0.2901,0.297864751751021,0.417576886699031,0.2887,0.2814,0.1008
"910","SWE",2007,0.748777316882297,0.0429,0.6028,0.2975,0.301686726727091,0.417010755348429,0.2824,0.2767,0.0954
"911","SWE",2008,0.748196159272084,0.0429,0.6017,0.2973,0.306078326272754,0.41064862071056,0.2766,0.2716,0.0883
"912","SWE",2009,0.739185792626188,0.0446,0.5873,0.2742,0.293700712881108,0.403599713145894,0.2802,0.2578,0.0724
"913","SWE",2010,0.743405614314497,0.0438,0.5942,0.2846,0.310429118216216,0.419632821017792,0.2691,0.2654,0.0821
"914","SWE",2011,0.740323181096528,0.0444,0.5892,0.2763,0.294185257355856,0.412353326203494,0.2744,0.2615,0.0795
"915","SWE",2012,0.739645960209771,0.0446,0.5882,0.2757,0.273477532938575,0.39218594868213,0.2898,0.2501,0.0704
"916","SWE",2013,0.74163571271896,0.0441,0.5911,0.2808,0.273577629286395,0.392916332851911,0.29,0.251,0.0714
"917","SWE",2014,0.743831953554945,0.0438,0.5947,0.2874,0.276903531878673,0.398013841637173,0.2866,0.2521,0.0723
"918","SWE",2015,0.742419927544574,0.044,0.5926,0.2827,0.277745605613994,0.406846799122022,0.2858,0.2551,0.0749
"919","SWE",2016,0.741671810496769,0.0441,0.5911,0.2813,0.260566782313971,0.391055791578093,0.2953,0.2375,0.0609
"920","SWE",2017,0.74148906849689,0.0442,0.5911,0.2807,0.268636643417425,0.398301018732063,0.2917,0.248,0.07
"921","SWE",2018,0.74108946137892,0.0443,0.5903,0.279,0.263433465827811,0.393005532081492,0.2937,0.2397,0.0648
"922","SWE",2019,0.740457819953065,0.0444,0.5893,0.278,0.269481963467292,0.401409969361339,0.2913,0.2476,0.0717
"923","SWE",2020,0.735618170722489,0.0453,0.5817,0.2646,0.282895576374681,0.416259216469946,0.2832,0.2653,0.0867
"924","SWE",2021,0.739754871987316,0.0446,0.5884,0.2763,0.291996376594369,0.436025620000706,0.2774,0.2769,0.0986
"925","SWE",2022,0.74023413702804,0.0443,0.5886,0.2764,0.294380801836645,0.436883415458865,0.2768,0.2783,0.0997
"926","SVN",1995,0.658971721296137,0.0725,0.4796,0.1209,0.356213288574802,0.385724354840184,0.2816,0.2357,0.0489
"927","SVN",1996,0.659031185113136,0.0725,0.4797,0.121,0.388480502505904,0.427567198536932,0.2811,0.2417,0.0484
"928","SVN",1997,0.659035761330006,0.0725,0.4797,0.121,0.405624683893553,0.376473978751083,0.2796,0.2505,0.0492
"929","SVN",1998,0.659090851825621,0.0725,0.4798,0.121,0.460479314868373,0.397526542694066,0.2824,0.2384,0.0559
"930","SVN",1999,0.659420635599393,0.0724,0.4804,0.1214,0.384730076564934,0.370541597922239,0.2759,0.2561,0.0608
"931","SVN",2000,0.659095453267255,0.0725,0.4798,0.121,0.417260224548667,0.375509367424742,0.282,0.2411,0.0526
"932","SVN",2001,0.659008276906341,0.0725,0.4797,0.1209,0.431290427832611,0.394434224405713,0.2824,0.2417,0.0535
"933","SVN",2002,0.659132291486582,0.0725,0.4799,0.1211,0.409761625845615,0.382470358329456,0.2795,0.244,0.052
"934","SVN",2003,0.659444106032428,0.0724,0.4804,0.1215,0.418299040477821,0.406715984157989,0.2775,0.2502,0.0565
"935","SVN",2004,0.659533612871432,0.0724,0.4806,0.1216,0.0679264989879469,0.501177416978146,0.2733,0.2492,0.0542
"936","SVN",2005,0.659595143129234,0.0724,0.4807,0.1216,0.304765617674031,0.415802020146998,0.2759,0.2452,0.0519
"937","SVN",2006,0.659623623920744,0.0724,0.4807,0.1217,0.315775211291708,0.379027612598693,0.275,0.2478,0.0569
"938","SVN",2007,0.659637874029809,0.0724,0.4808,0.1217,0.335876826876703,0.379620066725904,0.2752,0.2475,0.0555
"939","SVN",2008,0.65966642270514,0.0724,0.4808,0.1217,0.309933227714421,0.377835817728021,0.2784,0.2475,0.0553
"940","SVN",2009,0.65933174637772,0.0724,0.4802,0.1213,0.309375670523479,0.367556200420543,0.2802,0.2441,0.0521
"941","SVN",2010,0.659373788329003,0.0724,0.4803,0.1214,0.294711988220556,0.412245251149185,0.2787,0.2446,0.0534
"942","SVN",2011,0.674647190573722,0.0697,0.503,0.1606,0.285267866926037,0.404654007995301,0.2822,0.24,0.0516
"943","SVN",2012,0.693077089916045,0.0653,0.5289,0.2032,0.301919624993239,0.412341864195017,0.2772,0.2407,0.049
"944","SVN",2013,0.706492841183262,0.0631,0.5503,0.2438,0.307839666976256,0.412237691600249,0.2732,0.2453,0.052
"945","SVN",2014,0.717213938607983,0.0613,0.5668,0.2768,0.316257112800986,0.416559448581701,0.2686,0.2536,0.0597
"946","SVN",2015,0.718484773646423,0.06,0.566,0.2611,0.304724411915227,0.411910397479196,0.2746,0.242,0.052
"947","SVN",2016,0.724033476115039,0.0568,0.5695,0.2481,0.302843225511901,0.413556738769796,0.277,0.2442,0.0537
"948","SVN",2017,0.728790811998209,0.0537,0.5718,0.2317,0.299975797639941,0.408427242934099,0.2803,0.2476,0.059
"949","SVN",2018,0.728849889345753,0.0537,0.5719,0.2318,0.295989557785819,0.407331283902002,0.2844,0.2488,0.0598
"950","SVN",2019,0.728823604934718,0.0537,0.5719,0.2318,0.28969165026561,0.407984201750826,0.2846,0.2484,0.0591
"951","SVN",2020,0.728830171854696,0.0537,0.5719,0.2318,0.293732798472523,0.412600374915865,0.2826,0.2529,0.0633
"952","SVN",2021,0.728836742522788,0.0537,0.5719,0.2318,0.293909840433564,0.422502612802461,0.2828,0.2525,0.0629
"953","SVK",1995,0.576369768409525,0.127,0.4186,0.1262,0.38485335215121,0.358425042963528,0.2401,0.2464,0.0559
"954","SVK",1996,0.576373823410993,0.127,0.4186,0.1262,0.349095640428737,0.361971531940458,0.2537,0.2497,0.0585
"955","SVK",1997,0.576381952507736,0.127,0.4186,0.1262,0.318114795782449,0.36594533336204,0.27,0.2434,0.0572
"956","SVK",1998,0.576410457467506,0.127,0.4187,0.1262,0.313142726365863,0.377359573033425,0.2732,0.2439,0.0585
"957","SVK",1999,0.576467563973993,0.127,0.4188,0.1263,0.316466200291865,0.384783205695058,0.2754,0.2504,0.0618
"958","SVK",2000,0.576463480625769,0.127,0.4188,0.1263,0.318243325552782,0.386242030344542,0.2752,0.2509,0.0638
"959","SVK",2001,0.576731390016582,0.127,0.4193,0.1266,0.329708651114227,0.4005666855412,0.2695,0.2648,0.0716
"960","SVK",2002,0.5767896862288,0.127,0.4194,0.1267,0.332864732673531,0.402442533578086,0.2671,0.2665,0.0718
"961","SVK",2003,0.576594811671069,0.127,0.419,0.1265,0.333440890330944,0.396564174061105,0.2664,0.2648,0.0722
"962","SVK",2004,0.577397925481916,0.1269,0.4205,0.1275,0.349932470879043,0.423709045114791,0.2594,0.2747,0.0827
"963","SVK",2005,0.577238274673359,0.1269,0.4202,0.1273,0.338438726731802,0.416114351968861,0.2608,0.2755,0.0803
"964","SVK",2006,0.577406612796009,0.1269,0.4205,0.1275,0.343903247270738,0.418447943683837,0.2592,0.2834,0.0851
"965","SVK",2007,0.577255453386524,0.1269,0.4202,0.1273,0.341425516048535,0.414697406026239,0.2606,0.2839,0.0839
"966","SVK",2008,0.576881732321122,0.1269,0.4195,0.1268,0.334956212373616,0.38989405527769,0.2634,0.28,0.0796
"967","SVK",2009,0.576839828866394,0.127,0.4195,0.1268,0.334572767183122,0.390341256448092,0.2608,0.2742,0.0812
"968","SVK",2010,0.577771108428754,0.1269,0.4211,0.128,0.358643228731715,0.415377406220173,0.2491,0.2957,0.098
"969","SVK",2011,0.587442918052297,0.1204,0.4259,0.1352,0.353949826442136,0.401417263571862,0.2498,0.2877,0.0862
"970","SVK",2012,0.612871784220879,0.1059,0.4424,0.1513,0.347268861422656,0.394851138490409,0.2549,0.2814,0.086
"971","SVK",2013,0.633521733100984,0.0948,0.46,0.1711,0.354638760976229,0.414883217727564,0.256,0.3058,0.1053
"972","SVK",2014,0.64991974623743,0.0855,0.4743,0.1877,0.324215837068756,0.388325877170246,0.2754,0.278,0.0891
"973","SVK",2015,0.663835653860616,0.0784,0.485,0.1874,0.337986019249087,0.405719930338122,0.2664,0.2928,0.0996
"974","SVK",2016,0.667937612599889,0.0755,0.4861,0.176,0.314271860788448,0.388724171972534,0.2797,0.2671,0.0758
"975","SVK",2017,0.678869690458136,0.0691,0.4917,0.168,0.289612958924035,0.373439867492678,0.2934,0.2442,0.0683
"976","SVK",2018,0.679081139352306,0.0691,0.4921,0.1685,0.302909980776871,0.381489068199315,0.2825,0.2474,0.0635
"977","SVK",2019,0.680571459818452,0.0687,0.4944,0.1725,0.283319901130358,0.372421619120985,0.2919,0.2373,0.0606
"978","SVK",2020,0.680352359150795,0.0688,0.4941,0.1719,0.283559169582306,0.375238358307865,0.2951,0.23,0.0543
"979","SVK",2021,0.680596798530601,0.0687,0.4945,0.1725,0.283017881749103,0.3776773803121,0.2948,0.2307,0.0549
"980","USA",1962,0.832368147076053,0.0115,0.7119,0.2866,0.424343021618752,0.473670318741171,0.225,0.3141,0.0948
"981","USA",1963,0.833259775333957,0.0104,0.7115,0.2834,0.43255881589976,0.480181977718363,0.2197,0.3187,0.0967
"982","USA",1964,0.834119168359074,0.0093,0.7111,0.2803,0.440407103712062,0.486104101843843,0.2144,0.3233,0.0985
"983","USA",1965,0.831747178686065,0.0097,0.7069,0.279,0.433136068722465,0.480337765179577,0.2185,0.3209,0.0978
"984","USA",1966,0.829492486637442,0.01,0.7029,0.2777,0.426955458974753,0.474550915661727,0.2226,0.3184,0.0971
"985","USA",1967,0.8289301988505,0.0057,0.693,0.2766,0.399037370959329,0.454745404114305,0.2387,0.3055,0.0915
"986","USA",1968,0.835249570827244,0.007,0.7086,0.2921,0.397350262497128,0.457162787382675,0.239,0.3037,0.0908
"987","USA",1969,0.821623270454019,0.0079,0.6825,0.2738,0.383452002229003,0.443931114490258,0.2466,0.292,0.0833
"988","USA",1970,0.82616779760977,0.0085,0.6953,0.2667,0.375229619915274,0.442734455927255,0.2522,0.2878,0.0785
"989","USA",1971,0.8212740141106,0.0081,0.6818,0.2662,0.383128597369678,0.452004664362534,0.2464,0.2924,0.0825
"990","USA",1972,0.824485909612882,0.0099,0.6933,0.2644,0.384466094489554,0.456006707279513,0.2464,0.2949,0.083
"991","USA",1973,0.819573544206307,0.0098,0.6824,0.2531,0.384888727181487,0.453970661406036,0.247,0.3006,0.0847
"992","USA",1974,0.822884614894043,0.0019,0.6665,0.2406,0.369235578521574,0.443049354069423,0.2567,0.2881,0.0789
"993","USA",1975,0.817438171450299,0.0077,0.6702,0.237,0.373240304023579,0.450911414628127,0.2536,0.2923,0.0823
"994","USA",1976,0.80991328889526,0.008,0.6535,0.226,0.368512874814103,0.44953054599063,0.2576,0.2889,0.0804
"995","USA",1977,0.811409363372761,0.0085,0.6593,0.2268,0.372399257693097,0.453740319308157,0.2559,0.2929,0.0833
"996","USA",1978,0.806071591476623,0.0059,0.6391,0.2179,0.375665996871133,0.452692316357893,0.2532,0.2949,0.0837
"997","USA",1979,0.811438870544912,0.0072,0.6537,0.2323,0.376169548539831,0.453326207475477,0.2546,0.2974,0.0885
"998","USA",1980,0.808141052683929,0.0081,0.6499,0.2323,0.372316293183477,0.453957154288059,0.2544,0.2912,0.0834
"999","USA",1981,0.804118985050962,0.0099,0.6459,0.2389,0.384243871525833,0.460473839623461,0.2492,0.3003,0.0898
"1000","USA",1982,0.794872377176986,0.0139,0.6354,0.245,0.396901203188211,0.467715382153521,0.241,0.3053,0.0933
"1001","USA",1983,0.790121784256229,0.0154,0.6301,0.2396,0.410867665801618,0.480340244487053,0.2322,0.3141,0.0984
"1002","USA",1984,0.795114397011133,0.012,0.6324,0.2416,0.426652759033274,0.488946376006766,0.2252,0.3274,0.1067
"1003","USA",1985,0.790738456657337,0.0134,0.6271,0.2419,0.42802140490717,0.490805034311826,0.2245,0.3284,0.1091
"1004","USA",1986,0.790887743665166,0.0138,0.6292,0.2492,0.428704306086786,0.492293231343204,0.221,0.3238,0.1031
"1005","USA",1987,0.789887353097384,0.0168,0.6334,0.2657,0.431217095500415,0.500322552713598,0.2202,0.3301,0.1138
"1006","USA",1988,0.797652836437464,0.016,0.646,0.2844,0.448371063371305,0.514466326199845,0.212,0.3512,0.1339
"1007","USA",1989,0.7972462223766,0.0163,0.6468,0.2858,0.441187087189491,0.511087172342052,0.2149,0.3459,0.1287
"1008","USA",1990,0.800755388740598,0.0149,0.6487,0.2861,0.440163453174421,0.512556269111037,0.2145,0.3452,0.1281
"1009","USA",1991,0.800657724022543,0.0145,0.6494,0.281,0.433917656876467,0.511414782535667,0.2159,0.3379,0.1167
"1010","USA",1992,0.810859615632523,0.0119,0.6634,0.2918,0.442412341121852,0.523562738759182,0.2091,0.3475,0.1251
