"","Country","Year","Unemployment_rate","GDP_constant_billions","GDP_current_billions"
"10410","MNE",2001,NA,2.71038224412711,1.15986924592513
"10411","MNE",2002,NA,2.76198620728668,1.28468505052413
"10412","MNE",2003,NA,2.83055691275965,1.70771005314938
"10413","MNE",2004,NA,2.95583879730471,2.07323441768066
"10414","MNE",2005,30.31,3.07941072733931,2.25717448078597
"10415","MNE",2006,NA,3.34320592309283,2.72190314891482
"10416","MNE",2007,19.4,3.57088326545237,3.68071174377224
"10417","MNE",2008,17.15,3.8287993290696,4.54567452761096
"10418","MNE",2009,19.09,3.60691669421482,4.1593303695471
"10419","MNE",2010,19.649,3.70554173849878,4.1429838434912
"10420","MNE",2011,19.759,3.8251733385745,4.54442842149513
"10421","MNE",2012,19.808,3.72098362019194,4.08752624181268
"10422","MNE",2013,19.585,3.85304058141813,4.46577240037453
"10423","MNE",2014,18.054,3.92176721159682,4.593853290963
"10424","MNE",2015,17.555,4.05473007757718,4.05473007757718
"10425","MNE",2016,17.732,4.17431543382382,4.37693057832395
"10426","MNE",2017,16.082,4.37119557175916,4.85659948079882
"10427","MNE",2018,15.19,4.59316002261922,5.50694223835668
"10428","MNE",2019,15.128,4.77977758771771,5.54205418112616
"10429","MNE",2020,17.878,4.04814211054292,4.76999686600758
"10430","MNE",2021,16.543,4.57616007960802,5.86142750512493
"10431","MNE",2022,NA,4.86934002724234,6.22980158079157
"10432","MNE",NA,NA,NA,NA
"10433","MNG",1960,NA,NA,NA
"10434","MNG",1961,NA,NA,NA
"10435","MNG",1962,NA,NA,NA
"10436","MNG",1963,NA,NA,NA
"10437","MNG",1964,NA,NA,NA
"10438","MNG",1965,NA,NA,NA
"10439","MNG",1966,NA,NA,NA
"10440","MNG",1967,NA,NA,NA
"10441","MNG",1968,NA,NA,NA
"10442","MNG",1969,NA,NA,NA
"10443","MNG",1970,NA,NA,NA
"10444","MNG",1971,NA,NA,NA
"10445","MNG",1972,NA,NA,NA
"10446","MNG",1973,NA,NA,NA
"10447","MNG",1974,NA,NA,NA
"10448","MNG",1975,NA,NA,NA
"10449","MNG",1976,NA,NA,NA
"10450","MNG",1977,NA,NA,NA
"10451","MNG",1978,NA,NA,NA
"10452","MNG",1979,NA,NA,NA
"10453","MNG",1980,NA,NA,NA
"10454","MNG",1981,NA,2.48440129111981,2.3100991
"10455","MNG",1982,NA,2.69165342846928,2.55240193333333
"10456","MNG",1983,NA,2.84868551108964,2.72573663333333
"10457","MNG",1984,NA,3.0177099713509,2.0987346
"10458","MNG",1985,NA,3.19010788721565,2.186505475
"10459","MNG",1986,NA,3.48918032659186,2.89617886666667
"10460","MNG",1987,NA,3.60985880862016,3.0206116
"10461","MNG",1988,NA,3.79424939705414,3.20446156666667
"10462","MNG",1989,NA,3.95278056385351,3.5769668
"10463","MNG",1990,NA,3.8269058408639,2.56078566
"10464","MNG",1991,NA,3.49421206976499,2.37901832631579
"10465","MNG",1992,NA,3.17077152790814,1.31761186384977
"10466","MNG",1993,NA,3.07029638765315,0.768401634154573
"10467","MNG",1994,NA,3.13582826242822,0.925817092217484
"10468","MNG",1995,5.5,3.33578205886711,1.4521650052384
"10469","MNG",1996,NA,3.41033991829364,1.34571947235883
"10470","MNG",1997,NA,3.54323109714284,1.18093420283801
"10471","MNG",1998,NA,3.66157276935615,1.12444020484738
"10472","MNG",1999,NA,3.77399656497664,1.05740858868269
"10473","MNG",2000,NA,3.81724891066296,1.13689612361298
"10474","MNG",2001,NA,3.92996122171521,1.2679979343125
"10475","MNG",2002,6.2,4.11596544005725,1.39655571997409
"10476","MNG",2003,6.768,4.40427377831917,1.59529735578349
"10477","MNG",2004,NA,4.87224574685238,1.99206680809598
"10478","MNG",2005,NA,5.22566215264429,2.52347160110421
"10479","MNG",2006,7.193,5.67278207714901,3.41405566161598
"10480","MNG",2007,7.2,6.25412971242599,4.23499970390059
"10481","MNG",2008,5.565,6.81077026831901,5.62321660804288
"10482","MNG",2009,5.86,6.72436890915607,4.58385036788972
"10483","MNG",2010,6.549,7.15238586209146,7.18948199890094
"10484","MNG",2011,4.769,8.38908899366654,10.4097973778571
"10485","MNG",2012,3.905,9.42260964469237,12.292770631565
"10486","MNG",2013,4.231,10.5202415449149,12.5821226042577
"10487","MNG",2014,4.798,11.3497863119875,12.2265146680622
"10488","MNG",2015,4.861,11.6198925906941,11.6198925906941
"10489","MNG",2016,7.235,11.7930039478926,11.1813506493573
"10490","MNG",2017,6.359,12.4577610027432,11.480847740736
"10491","MNG",2018,5.377,13.4225997203616,13.1780947204986
"10492","MNG",2019,9.269,14.1745665374555,14.2063590175143
"10493","MNG",2020,6.594,13.5285249510287,13.3129814290891
"10494","MNG",2021,7.747,13.7499557316936,15.2864417376686
"10495","MNG",2022,6.211,14.441951078838,17.1464716263963
"10496","MNG",NA,NA,NA,NA
"10497","MNP",1960,NA,NA,NA
"10498","MNP",1961,NA,NA,NA
"10499","MNP",1962,NA,NA,NA
"10500","MNP",1963,NA,NA,NA
"10501","MNP",1964,NA,NA,NA
"10502","MNP",1965,NA,NA,NA
"10503","MNP",1966,NA,NA,NA
"10504","MNP",1967,NA,NA,NA
"10505","MNP",1968,NA,NA,NA
"10506","MNP",1969,NA,NA,NA
"10507","MNP",1970,NA,NA,NA
"10508","MNP",1971,NA,NA,NA
"10509","MNP",1972,NA,NA,NA
"10510","MNP",1973,NA,NA,NA
"10511","MNP",1974,NA,NA,NA
"10512","MNP",1975,NA,NA,NA
"10513","MNP",1976,NA,NA,NA
"10514","MNP",1977,NA,NA,NA
"10515","MNP",1978,NA,NA,NA
"10516","MNP",1979,NA,NA,NA
"10517","MNP",1980,NA,NA,NA
"10518","MNP",1981,NA,NA,NA
"10519","MNP",1982,NA,NA,NA
"10520","MNP",1983,NA,NA,NA
"10521","MNP",1984,11.75,NA,NA
"10522","MNP",1985,9.91,NA,NA
"10523","MNP",1986,NA,NA,NA
"10524","MNP",1987,NA,NA,NA
"10525","MNP",1988,NA,NA,NA
"10526","MNP",1989,NA,NA,NA
"10527","MNP",1990,NA,NA,NA
"10528","MNP",1991,NA,NA,NA
"10529","MNP",1992,NA,NA,NA
"10530","MNP",1993,NA,NA,NA
"10531","MNP",1994,NA,NA,NA
"10532","MNP",1995,NA,NA,NA
"10533","MNP",1996,NA,NA,NA
"10534","MNP",1997,NA,NA,NA
"10535","MNP",1998,NA,NA,NA
"10536","MNP",1999,NA,NA,NA
"10537","MNP",2000,3.83,NA,NA
"10538","MNP",2001,NA,NA,NA
"10539","MNP",2002,NA,1.60711515151515,1.284
"10540","MNP",2003,4.57,1.6126303030303,1.239
"10541","MNP",2004,NA,1.56299393939394,1.21
"10542","MNP",2005,8.22,1.36444848484848,1.061
"10543","MNP",2006,NA,1.27069090909091,0.99
"10544","MNP",2007,NA,1.18575757575758,0.938
"10545","MNP",2008,NA,1.05449696969697,0.939
"10546","MNP",2009,NA,0.869187878787879,0.795
"10547","MNP",2010,11.17,0.881321212121212,0.799
"10548","MNP",2011,NA,0.816242424242424,0.729
"10549","MNP",2012,NA,0.822860606060606,0.746
"10550","MNP",2013,NA,0.844921212121212,0.772
"10551","MNP",2014,NA,0.880218181818182,0.832
"10552","MNP",2015,NA,0.91,0.91
"10553","MNP",2016,NA,1.1758303030303,1.23
"10554","MNP",2017,NA,1.44827878787879,1.56
"10555","MNP",2018,NA,1.16921212121212,1.301
"10556","MNP",2019,NA,1.03684848484848,1.181
"10557","MNP",2020,NA,0.72910303030303,0.858
"10558","MNP",2021,NA,NA,NA
"10559","MNP",2022,NA,NA,NA
"10560","MNP",NA,NA,NA,NA
"10561","MOZ",1960,NA,NA,NA
"10562","MOZ",1961,NA,NA,NA
"10563","MOZ",1962,NA,NA,NA
"10564","MOZ",1963,NA,NA,NA
"10565","MOZ",1964,NA,NA,NA
"10566","MOZ",1965,NA,NA,NA
"10567","MOZ",1966,NA,NA,NA
"10568","MOZ",1967,NA,NA,NA
"10569","MOZ",1968,NA,NA,NA
"10570","MOZ",1969,NA,NA,NA
"10571","MOZ",1970,NA,NA,NA
"10572","MOZ",1971,NA,NA,NA
"10573","MOZ",1972,NA,NA,NA
"10574","MOZ",1973,NA,NA,NA
"10575","MOZ",1974,NA,NA,NA
"10576","MOZ",1975,NA,NA,NA
"10577","MOZ",1976,NA,NA,NA
"10578","MOZ",1977,NA,NA,NA
"10579","MOZ",1978,NA,NA,NA
"10580","MOZ",1979,NA,NA,NA
"10581","MOZ",1980,NA,2.85182533441035,NA
"10582","MOZ",1981,NA,2.99441668538606,NA
"10583","MOZ",1982,NA,2.78780195079647,NA
"10584","MOZ",1983,NA,2.35011698773069,NA
"10585","MOZ",1984,NA,2.19735938636335,NA
"10586","MOZ",1985,NA,2.21933290817769,NA
"10587","MOZ",1986,NA,2.16828833946769,NA
"10588","MOZ",1987,NA,2.48702673454217,NA
"10589","MOZ",1988,NA,2.69096280689323,NA
"10590","MOZ",1989,NA,2.86587551188323,NA
"10591","MOZ",1990,NA,2.89453406165469,NA
"10592","MOZ",1991,NA,3.03710292587601,3.85485643458062
"10593","MOZ",1992,NA,2.80699235059937,2.79869651118156
"10594","MOZ",1993,NA,3.11408952500613,2.88316189742651
"10595","MOZ",1994,NA,3.31464261085013,2.95810817032061
"10596","MOZ",1995,NA,3.38500895352437,3.06164617373938
"10597","MOZ",1996,NA,3.74706649785064,4.0301461345706
"10598","MOZ",1997,2.7,4.18978037908586,4.87366377493019
"10599","MOZ",1998,NA,4.62422844772781,5.55111814873836
"10600","MOZ",1999,NA,5.1706729003853,6.28521969122462
"10601","MOZ",2000,NA,5.21029240359676,5.93068521461595
"10602","MOZ",2001,NA,5.87990261565954,5.65015406710346
"10603","MOZ",2002,NA,6.448401314435,5.95076942660213
"10604","MOZ",2003,NA,6.91382763193056,6.58352686058062
"10605","MOZ",2004,NA,7.48108678973586,7.93725556535765
"10606","MOZ",2005,NA,7.95329476692377,8.86850489994673
"10607","MOZ",2006,NA,8.74152016729262,9.50983553693373
"10608","MOZ",2007,NA,9.41018998444687,10.8114560059405
"10609","MOZ",2008,NA,10.0574256205829,12.9203409646544
"10610","MOZ",2009,NA,10.6537275569369,12.2638947900125
"10611","MOZ",2010,NA,11.3653677241329,11.411894723864
"10612","MOZ",2011,NA,12.1761796975618,14.619279988716
"10613","MOZ",2012,NA,13.1496047683812,16.6881141440745
"10614","MOZ",2013,NA,14.0137197234859,17.1980730571981
"10615","MOZ",2014,NA,15.0931360773533,17.9782465860662
"10616","MOZ",2015,3.426,16.208985769615,16.208985769615
"10617","MOZ",2016,NA,16.9703202495828,12.0690512371711
"10618","MOZ",2017,NA,17.418032489647,13.2646406457768
"10619","MOZ",2018,NA,18.0250400037281,15.0173587506113
"10620","MOZ",2019,NA,18.4428257142874,15.512759174573
"10621","MOZ",2020,NA,18.2179112261181,14.2354205052904
"10622","MOZ",2021,NA,18.6510297651561,16.1680563889101
"10623","MOZ",2022,NA,19.4641828325048,18.4068359546695
"10624","MOZ",NA,NA,NA,NA
"10625","MRT",1960,NA,NA,NA
"10626","MRT",1961,NA,1.06472423032223,0.159213430245265
"10627","MRT",1962,NA,1.07246060578917,0.164271557562086
"10628","MRT",1963,NA,1.05118548003472,0.168186297204107
"10629","MRT",1964,NA,1.34226805665914,0.224495743784017
"10630","MRT",1965,NA,1.55888771186624,0.255340475018083
"10631","MRT",1966,NA,1.56248814958444,0.266533605165576
"10632","MRT",1967,NA,1.61822417837926,0.282615310216284
"10633","MRT",1968,NA,1.78322547826621,0.311395937241935
"10634","MRT",1969,NA,1.80548962058425,0.295062308493948
"10635","MRT",1970,NA,2.02189436343351,0.309405316058687
"10636","MRT",1971,NA,2.05915558044523,0.335568907088021
"10637","MRT",1972,NA,2.04406386718428,0.391669449251139
"10638","MRT",1973,NA,1.95034850731453,0.493237876295464
"10639","MRT",1974,NA,2.18756181055532,0.613010552478717
"10640","MRT",1975,NA,2.07524419593978,0.703377837452223
"10641","MRT",1976,NA,2.25259674248301,0.775045516850002
"10642","MRT",1977,14.14,2.21027960238988,0.799030017145209
"10643","MRT",1978,NA,2.19912401548829,0.804629876761441
"10644","MRT",1979,NA,2.3044629319103,0.951900945208912
"10645","MRT",1980,NA,2.38215122176449,1.04792510558853
"10646","MRT",1981,NA,2.46434230950784,1.10549468167335
"10647","MRT",1982,NA,2.40667856934866,1.10877665278389
"10648","MRT",1983,NA,2.49657624540724,1.16517126338241
"10649","MRT",1984,NA,2.41601511401473,1.07437323028438
"10650","MRT",1985,NA,2.48836898043028,1.00972332631511
"10651","MRT",1986,NA,2.63054391676751,1.18662877851429
"10652","MRT",1987,NA,2.68053435646847,1.34466472466283
"10653","MRT",1988,25.8,2.72665021528905,1.41495129006682
"10654","MRT",1989,NA,2.8569182584294,1.45064701918099
"10655","MRT",1990,NA,2.8063135358059,1.50691440782047
"10656","MRT",1991,NA,2.85649287122666,2.13369269674857
"10657","MRT",1992,NA,2.91002713912585,2.16429842548412
"10658","MRT",1993,NA,3.08095158246319,1.8473532113475
"10659","MRT",1994,NA,2.98665190455419,1.94487675500708
"10660","MRT",1995,NA,3.27993516078821,2.09172610143014
"10661","MRT",1996,NA,3.47078890150601,2.13208700928942
"10662","MRT",1997,NA,3.33040602343253,2.07199656405296
"10663","MRT",1998,NA,3.42291820128751,2.03234766494993
"10664","MRT",1999,NA,3.5486480906789,1.98592277553351
"10665","MRT",2000,NA,3.40961114012319,1.77952088647015
"10666","MRT",2001,NA,3.38235150991544,1.74606355761355
"10667","MRT",2002,NA,3.42907815356307,1.77705748126043
"10668","MRT",2003,NA,3.66665393115854,2.05114760673687
"10669","MRT",2004,NA,3.84018778565018,2.36250102324249
"10670","MRT",2005,NA,4.16914930227254,2.93601952560241
"10671","MRT",2006,NA,4.93348773044979,3.91957728592703
"10672","MRT",2007,NA,4.83632650063854,4.34621235502975
"10673","MRT",2008,NA,4.82031442977919,5.20643719380413
"10674","MRT",2009,NA,4.82503235455917,4.71459554775102
"10675","MRT",2010,NA,4.9514592766896,5.62887879798257
"10676","MRT",2011,NA,5.15807294165405,6.7646277459033
"10677","MRT",2012,9.865,5.38863948210054,6.72820883622143
"10678","MRT",2013,NA,5.61231184028421,7.22307109708417
"10679","MRT",2014,NA,5.85222825289076,6.59253778181518
"10680","MRT",2015,NA,6.16686389668677,6.16686389668677
"10681","MRT",2016,NA,6.24462245196817,6.39874759213185
"10682","MRT",2017,10.336,6.63619435530261,6.80013589828827
"10683","MRT",2018,NA,6.95288507521368,7.47355055707378
"10684","MRT",2019,10.416,7.17127553399903,7.89476488582312
"10685","MRT",2020,NA,7.14541179962139,8.26075238523089
"10686","MRT",2021,NA,7.19848188056977,9.22253636401272
"10687","MRT",2022,NA,7.65746395891922,9.78086357897688
"10688","MRT",NA,NA,NA,NA
"10689","MUS",1960,NA,NA,NA
"10690","MUS",1961,NA,NA,NA
"10691","MUS",1962,NA,NA,NA
"10692","MUS",1963,NA,NA,NA
"10693","MUS",1964,NA,NA,NA
"10694","MUS",1965,NA,NA,NA
"10695","MUS",1966,NA,NA,NA
"10696","MUS",1967,NA,NA,NA
"10697","MUS",1968,NA,NA,NA
"10698","MUS",1969,NA,NA,NA
"10699","MUS",1970,NA,NA,NA
"10700","MUS",1971,NA,NA,NA
"10701","MUS",1972,NA,NA,NA
"10702","MUS",1973,NA,NA,NA
"10703","MUS",1974,NA,NA,NA
"10704","MUS",1975,NA,NA,NA
"10705","MUS",1976,NA,2.18311562846409,0.704030891151346
"10706","MUS",1977,NA,2.32605772331633,0.823633467669435
"10707","MUS",1978,NA,2.41516448414352,1.01536926390596
"10708","MUS",1979,NA,2.50009436506655,1.21113969513521
"10709","MUS",1980,NA,2.24855340834244,1.1317893697949
"10710","MUS",1981,NA,2.38082125497879,1.14238818549725
"10711","MUS",1982,NA,2.51169680706682,1.07840387029722
"10712","MUS",1983,NA,2.52133658162197,1.09027694725872
"10713","MUS",1984,NA,2.63979869970502,1.04055460110999
"10714","MUS",1985,NA,2.8233828525131,1.07612227904023
"10715","MUS",1986,NA,3.09843775078927,1.46290481806588
"10716","MUS",1987,NA,3.37392108521339,1.88085043139124
"10717","MUS",1988,NA,3.60305576511841,2.1345130965249
"10718","MUS",1989,NA,3.76393755942765,2.18193497644915
"10719","MUS",1990,NA,4.03444184405284,2.65348589262519
"10720","MUS",1991,NA,4.21338734400584,2.85688922042679
"10721","MUS",1992,NA,4.48779256184826,3.22426589042568
"10722","MUS",1993,NA,4.71586500516452,3.26336378716599
"10723","MUS",1994,NA,4.91091991893151,3.55814357802377
"10724","MUS",1995,9.59,5.12148722829028,4.04034198272124
"10725","MUS",1996,NA,5.40766794133109,4.42195204085209
"10726","MUS",1997,NA,5.71522783438157,4.1873759536973
"10727","MUS",1998,NA,6.0622530494966,4.16967297484855
"10728","MUS",1999,NA,6.22053437514893,4.34370895307389
"10729","MUS",2000,NA,6.73079185559575,4.6633210814445
"10730","MUS",2001,9.14,6.95610785423256,4.61363727493505
"10731","MUS",2002,8.205,7.06844333788459,4.84131023963687
"10732","MUS",2003,5.904,7.48728009482553,5.81655903854545
"10733","MUS",2004,8.337,7.81148080950426,6.5788404189215
"10734","MUS",2005,9.524,7.95033324141915,6.48874319307147
"10735","MUS",2006,9.04,8.3371602517456,7.02881068089077
"10736","MUS",2007,8.475,8.81463076663288,8.15015020922501
"10737","MUS",2008,7.17,9.28947162425339,9.99035667373497
"10738","MUS",2009,7.257,9.59742476129619,9.12884310915588
"10739","MUS",2010,7.654,10.0175235473152,10.0036706903497
"10740","MUS",2011,7.47,10.4259918832378,11.5184134299684
"10741","MUS",2012,7.472,10.7904969001707,11.6686963967887
"10742","MUS",2013,7.322,11.1531014161964,12.2929741414044
"10743","MUS",2014,7.467,11.5799272413987,13.0741299520532
"10744","MUS",2015,7.41,12.0072910456489,12.0072910456489
"10745","MUS",2016,6.814,12.4710688515812,12.5941554644136
"10746","MUS",2017,6.752,12.9621775234319,13.7135061306081
"10747","MUS",2018,6.427,13.481538349276,14.7356959309727
"10748","MUS",2019,6.331,13.8713280444569,14.4363469796355
"10749","MUS",2020,8.627,11.8535300185804,11.4081064463144
"10750","MUS",2021,7.719,12.2570003159465,11.4843579479086
"10751","MUS",2022,6.322,13.3454936361536,12.948726653811
"10752","MUS",NA,NA,NA,NA
"10753","MWI",1960,NA,0.94466742205201,NA
"10754","MWI",1961,NA,1.01683621417184,NA
"10755","MWI",1962,NA,1.02363238892806,NA
"10756","MWI",1963,NA,1.00939285866243,NA
"10757","MWI",1964,NA,1.03625384501085,NA
"10758","MWI",1965,NA,1.17735528163546,NA
"10759","MWI",1966,NA,1.3333435105419,NA
"10760","MWI",1967,NA,1.43043158417951,NA
"10761","MWI",1968,NA,1.40292325237505,NA
"10762","MWI",1969,NA,1.48544824709785,NA
"10763","MWI",1970,NA,1.49256797050324,NA
"10764","MWI",1971,NA,1.73464105658582,NA
"10765","MWI",1972,NA,1.84273259490265,NA
"10766","MWI",1973,NA,1.88512763556413,NA
"10767","MWI",1974,NA,2.02040370884851,NA
"10768","MWI",1975,NA,2.14338212278195,NA
"10769","MWI",1976,NA,2.25050260077444,NA
"10770","MWI",1977,NA,2.36118302463007,NA
"10771","MWI",1978,NA,2.59128191670611,NA
"10772","MWI",1979,NA,2.70519865349516,NA
"10773","MWI",1980,NA,2.71620195197029,1.80115677470849
"10774","MWI",1981,NA,2.57251162891387,1.80119390952395
"10775","MWI",1982,NA,2.63691326775214,1.71737949452696
"10776","MWI",1983,5.4,2.73497240274041,1.78014804967776
"10777","MWI",1984,NA,2.88157523855493,1.75802865612382
"10778","MWI",1985,NA,3.0132915244042,1.64644227293986
"10779","MWI",1986,NA,3.00681890185264,1.72258629936475
"10780","MWI",1987,NA,3.05568690411751,1.72171180850763
"10781","MWI",1988,NA,3.15277498133546,2.0081895082731
"10782","MWI",1989,NA,3.19517001575976,2.31420512949285
"10783","MWI",1990,NA,3.37704850711532,2.73708786160887
"10784","MWI",1991,NA,3.67187266844803,3.20678383041779
"10785","MWI",1992,NA,3.4026150411934,2.61883783502508
"10786","MWI",1993,NA,3.73239106697556,3.01339265799911
"10787","MWI",1994,NA,3.35018743951753,1.71986476130628
"10788","MWI",1995,NA,3.91063417557071,2.03370149797085
"10789","MWI",1996,NA,4.19676283382416,3.3195737496119
"10790","MWI",1997,NA,4.35592166880995,3.87578586338323
"10791","MWI",1998,NA,4.52559586031767,2.54760959006984
"10792","MWI",1999,NA,4.66327707371661,2.58447892406081
"10793","MWI",2000,NA,4.73677394022415,2.53730758032808
"10794","MWI",2001,NA,4.50112116007798,2.4980086646691
"10795","MWI",2002,NA,4.57764022112665,5.0873284378737
"10796","MWI",2003,NA,4.8388238654769,4.66978930035662
"10797","MWI",2004,NA,5.1011121944994,5.05872635048896
"10798","MWI",2005,0.942,5.26785357618411,5.32040965147544
"10799","MWI",2006,NA,5.51544268190011,5.81827973914354
"10800","MWI",2007,NA,6.04492517253811,6.45121021911683
"10801","MWI",2008,NA,6.50674152125712,7.74361735221427
"10802","MWI",2009,NA,7.04863010294242,9.00988794682039
"10803","MWI",2010,NA,7.53315757802466,10.1283230106049
"10804","MWI",2011,1.736,7.90474338181252,11.6481429583651
"10805","MWI",2012,NA,8.05493350612399,8.77320317816512
"10806","MWI",2013,4.978,8.49073360103216,8.03157192762055
"10807","MWI",2014,NA,8.96836029105329,8.80132616914547
"10808","MWI",2015,NA,9.21947437931534,9.21947437931534
"10809","MWI",2016,NA,9.44996123870794,7.90986861846366
"10810","MWI",2017,3.538,9.82795968829237,8.94354367718899
"10811","MWI",2018,NA,10.2595730436684,9.88067578593057
"10812","MWI",2019,NA,10.8185331874046,11.0253711471876
"10813","MWI",2020,0.907,10.905081272332,12.0561087783125
"10814","MWI",2021,NA,11.2051239629589,12.6023341216286
"10815","MWI",2022,NA,11.3085961439844,13.1646676269363
"10816","MWI",NA,NA,NA,NA
"10817","MYS",1960,NA,10.0750536498072,1.91622947713657
"10818","MYS",1961,NA,10.8405556216448,1.90185612272231
"10819","MYS",1962,NA,11.5366309078954,2.00148960218475
"10820","MYS",1963,NA,12.3832815838406,2.51011034816184
"10821","MYS",1964,NA,13.0468970509237,2.67442392248842
"10822","MYS",1965,NA,14.0495332769683,2.95633766929525
"10823","MYS",1966,NA,15.1477446937571,3.14351794382632
"10824","MYS",1967,NA,15.7320153967718,3.18892467708953
"10825","MYS",1968,NA,16.9871147422068,3.33037155121161
"10826","MYS",1969,NA,17.8175355629787,3.66455204134299
"10827","MYS",1970,NA,18.8841892124274,3.86414566741365
"10828","MYS",1971,NA,20.7791535032444,4.24439595578358
"10829","MYS",1972,NA,22.7299928994898,5.04334725041815
"10830","MYS",1973,NA,25.3896479190597,7.6629026779027
"10831","MYS",1974,NA,27.5017269057384,9.49620430174981
"10832","MYS",1975,NA,27.7220344647822,9.29880079946702
"10833","MYS",1976,NA,30.9276690861643,11.0502345986249
"10834","MYS",1977,NA,33.325509326093,13.1394886325546
"10835","MYS",1978,NA,35.5429527967525,16.3580798621096
"10836","MYS",1979,NA,38.8658989720635,21.2132649620141
"10837","MYS",1980,NA,41.7582318497993,24.4882246772105
"10838","MYS",1981,NA,44.6571318173834,25.0042857917865
"10839","MYS",1982,3.4,47.3111732446651,26.8044936353297
"10840","MYS",1983,3.8,50.269176995279,30.3474421109316
"10841","MYS",1984,5.84,54.1709650098042,33.9428974220465
"10842","MYS",1985,6.92,53.6155770537607,31.1996333529598
"10843","MYS",1986,8.29,54.2807291830432,27.7341113997525
"10844","MYS",1987,7.33,57.09894779252,32.1812101579671
"10845","MYS",1988,7.26,62.7732811623831,35.2721092201988
"10846","MYS",1989,5.73,68.4602898865035,38.8479652929185
"10847","MYS",1990,4.5,74.627553679509,44.0245852396137
"10848","MYS",1991,NA,81.7511024981732,49.1431480942683
"10849","MYS",1992,3.71,89.0147844037144,59.167550162956
"10850","MYS",1993,4.11,97.8227468791401,66.8949669689736
"10851","MYS",1994,NA,106.834219205048,74.4783569577808
"10852","MYS",1995,3.15,117.335045630591,88.7053429027113
"10853","MYS",1996,2.52,129.071719045017,100.855393910486
"10854","MYS",1997,2.45,138.523307832505,100.005323301867
"10855","MYS",1998,3.2,128.328802476716,72.1674989808398
"10856","MYS",1999,3.43,136.205126470557,79.1484210526316
"10857","MYS",2000,3,148.271359064948,93.7897368421053
"10858","MYS",2001,3.53,149.038923296259,92.7839473684211
"10859","MYS",2002,3.48,157.073594223932,100.845526315789
"10860","MYS",2003,3.61,166.165798103902,110.202368421053
"10861","MYS",2004,3.54,177.437551536374,124.749473684211
"10862","MYS",2005,3.53,186.898768708901,143.534405818501
"10863","MYS",2006,NA,197.336779111682,162.692258307056
"10864","MYS",2007,3.23,209.766600383972,193.549569477733
"10865","MYS",2008,3.32,219.902039818778,230.811614370384
"10866","MYS",2009,3.66,216.57375929908,202.257453036641
"10867","MYS",2010,3.39,232.654030399227,255.01763845559
"10868","MYS",2011,3.05,244.970531973676,297.951668674835
"10869","MYS",2012,3.1,258.378881826473,314.443047642111
"10870","MYS",2013,3.16,270.506469604101,323.276235524415
"10871","MYS",2014,2.88,286.75504107803,338.066095097254
"10872","MYS",2015,3.1,301.355266964947,301.355266964947
"10873","MYS",2016,3.44,314.764917575088,301.256033870334
"10874","MYS",2017,3.41,333.061328477268,319.109094160343
"10875","MYS",2018,3.3,349.191778300005,358.78884571253
"10876","MYS",2019,3.26,364.60226593614,365.177721021516
"10877","MYS",2020,4.54,344.706479641244,337.456163961211
"10878","MYS",2021,4.64,356.073661872224,373.832428055449
"10879","MYS",2022,3.93,386.875259314187,407.027451714616
"10880","MYS",NA,NA,NA,NA
"10881","NAC",1960,NA,3713.7195199711,583.846188345236
"10882","NAC",1961,NA,3801.37523061129,604.324202049072
"10883","NAC",1962,NA,4036.71493153472,647.421597616224
"10884","NAC",1963,NA,4216.9508604863,683.726355211818
"10885","NAC",1964,NA,4464.14081013664,735.285089545442
"10886","NAC",1965,NA,4749.54762812785,798.329518631001
"10887","NAC",1966,NA,5059.13016454208,876.222557411987
"10888","NAC",1967,NA,5188.00359904221,927.52375848122
"10889","NAC",1968,NA,5437.67823143621,1014.4798105199
"10890","NAC",1969,NA,5613.83603966761,1099.21331166169
"10891","NAC",1970,NA,5646.93546855798,1161.68155763231
"10892","NAC",1971,NA,5836.22859597879,1264.66755474351
"10893","NAC",1972,NA,6144.27753417925,1392.80924887362
"10894","NAC",1973,NA,6496.45961857311,1557.40984356564
"10895","NAC",1974,NA,6482.2583065798,1706.50478813906
"10896","NAC",1975,NA,6478.7621525234,1859.66875717656
"10897","NAC",1976,NA,6830.78757396263,2081.06991257607
"10898","NAC",1977,NA,7140.22205907975,2294.59817630465
"10899","NAC",1978,NA,7524.20629617476,2571.44434238625
"10900","NAC",1979,NA,7765.96365173863,2871.74132429571
"10901","NAC",1980,NA,7762.50132195899,3132.69686599605
"10902","NAC",1981,NA,7965.4259019781,3515.02674278786
"10903","NAC",1982,NA,7812.10896228735,3659.22230744061
"10904","NAC",1983,NA,8156.38607097289,3976.79367718273
"10905","NAC",1984,NA,8737.02336080599,4395.31710009154
"10906","NAC",1985,NA,9105.23167972284,4706.20451248165
"10907","NAC",1986,NA,9410.30949084088,4959.81133702372
"10908","NAC",1987,NA,9740.67688026638,5289.64573827871
"10909","NAC",1988,NA,10149.4616807641,5747.23312765855
"10910","NAC",1989,NA,10510.620059257,6210.29349327524
"10911","NAC",1990,NA,10694.0069544687,6560.81199136099
"10912","NAC",1991,7.16377563527126,10664.8480078929,6772.29161231562
"10913","NAC",1992,7.87645498730901,11017.7127500237,7116.39425831885
"10914","NAC",1993,7.35395462771574,11320.0930390025,7439.4329216394
"10915","NAC",1994,6.54959638631521,11780.1231112547,7869.04750690726
