"","Year","Wealth_Gini","Country"
"3677",2020,0.809023661599866,NA
"3678",2021,0.809399215474684,NA
"3679",2022,0.809760795770785,NA
"3680",1995,0.750344633547286,NA
"3681",1996,0.749010745071274,NA
"3682",1997,0.750351185535351,NA
"3683",1998,0.753867078250863,NA
"3684",1999,0.747213608310062,NA
"3685",2000,0.746101254809133,NA
"3686",2001,0.746589169268049,NA
"3687",2002,0.745577931836635,NA
"3688",2003,0.744995818175596,NA
"3689",2004,0.745623026278722,NA
"3690",2005,0.743953004656618,NA
"3691",2006,0.743295806792304,NA
"3692",2007,0.743169297455296,NA
"3693",2008,0.742610849998357,NA
"3694",2009,0.744552396852072,NA
"3695",2010,0.746968994545369,NA
"3696",2011,0.74960589034572,NA
"3697",2012,0.7498774328281,NA
"3698",2013,0.753675409237218,NA
"3699",2014,0.751571395788062,NA
"3700",2015,0.749685633637057,NA
"3701",2016,0.746715422676118,NA
"3702",2017,0.750957689224123,NA
"3703",2018,0.744893313776743,NA
"3704",2019,0.741302195885993,NA
"3705",2020,0.741111129470326,NA
"3706",2021,0.742986357186339,NA
"3707",2022,0.742725655705954,NA
"3708",1995,0.76601767783319,NA
"3709",1996,0.765071295344171,NA
"3710",1997,0.766408677030824,NA
"3711",1998,0.769068978502503,NA
"3712",1999,0.76239852837017,NA
"3713",2000,0.760314033055494,NA
"3714",2001,0.761453168126479,NA
"3715",2002,0.759617896323505,NA
"3716",2003,0.758737344800636,NA
"3717",2004,0.758383497014421,NA
"3718",2005,0.755990106988776,NA
"3719",2006,0.756655395410121,NA
"3720",2007,0.757091396951921,NA
"3721",2008,0.755555676229534,NA
"3722",2009,0.758404043276016,NA
"3723",2010,0.760093051160453,NA
"3724",2011,0.761546970695292,NA
"3725",2012,0.761029555166743,NA
"3726",2013,0.767020141161282,NA
"3727",2014,0.764737306468817,NA
"3728",2015,0.763547404317535,NA
"3729",2016,0.761046174984585,NA
"3730",2017,0.764730274442257,NA
"3731",2018,0.759263115565972,NA
"3732",2019,0.755609914557084,NA
"3733",2020,0.755787824015897,NA
"3734",2021,0.756345407423282,NA
"3735",2022,0.755447833108093,NA
"3736",1995,0.85903535942964,NA
"3737",1996,0.860053495706666,NA
"3738",1997,0.858198777976327,NA
"3739",1998,0.854155003981731,NA
"3740",1999,0.854296958196556,NA
"3741",2000,0.851177112619894,NA
"3742",2001,0.849430085951809,NA
"3743",2002,0.848582747431266,NA
"3744",2003,0.852101517872228,NA
"3745",2004,0.845493216653495,NA
"3746",2005,0.829924094015212,NA
"3747",2006,0.864585444664385,NA
"3748",2007,0.849390813601531,NA
"3749",2008,0.829829352907893,NA
"3750",2009,0.850384846551037,NA
"3751",2010,0.816426012558537,NA
"3752",2011,0.833414425027343,NA
"3753",2012,0.812934852847405,NA
"3754",2013,0.823110537401988,NA
"3755",2014,0.807385781726879,NA
"3756",2015,0.814563324817129,NA
"3757",2016,0.813071172697533,NA
"3758",2017,0.808320493118345,NA
"3759",2018,0.81037634828624,NA
"3760",2019,0.809383561078846,NA
"3761",2020,0.808148078523004,NA
"3762",2021,0.810167924244467,NA
"3763",1995,1.00561243789633,NA
"3764",1996,1.00558483691054,NA
"3765",1997,1.00542208816415,NA
"3766",1998,1.00524414488683,NA
"3767",1999,1.00493003508819,NA
"3768",2000,1.00439505573809,NA
"3769",2001,1.00418990921236,NA
"3770",2002,1.00382899078147,NA
"3771",2003,1.00592387046987,NA
"3772",2004,1.0008946396697,NA
"3773",2005,0.998918075359654,NA
"3774",2006,1.00485655822314,NA
"3775",2007,1.0058561506599,NA
"3776",2008,1.00271085662723,NA
"3777",2009,0.996980975677388,NA
"3778",2010,0.994510952067742,NA
"3779",2011,0.996131403082359,NA
"3780",2012,0.990065114647109,NA
"3781",2013,0.992852739819398,NA
"3782",2014,0.991182934094809,NA
"3783",2015,0.990760727681561,NA
"3784",2016,0.989721659216571,NA
"3785",2017,0.989238671736302,NA
"3786",2018,0.990624361475966,NA
"3787",2019,0.990572572609608,NA
"3788",2020,0.992113028637277,NA
"3789",2021,0.811809948097732,NA
"3790",1995,0.936304569105857,NA
"3791",1996,0.932557585334564,NA
"3792",1997,0.932635856156253,NA
"3793",1998,0.931421698774443,NA
"3794",1999,0.928034837315295,NA
"3795",2000,0.927874331054909,NA
"3796",2001,0.921800761052054,NA
"3797",2002,0.919100671448746,NA
"3798",2003,0.92266583835044,NA
"3799",2004,0.923403012765505,NA
"3800",2005,0.922802940964743,NA
"3801",2006,0.922833988848993,NA
"3802",2007,0.919740089633251,NA
"3803",2008,0.917143185136865,NA
"3804",2009,0.912695765662079,NA
"3805",2010,0.908900333600741,NA
"3806",2011,0.91060606970575,NA
"3807",2012,0.911302725364692,NA
"3808",2013,0.911289497679263,NA
"3809",2014,0.908768683332312,NA
"3810",2015,0.909468532849814,NA
"3811",2016,0.90691685486297,NA
"3812",2017,0.904404875023545,NA
"3813",2018,0.902691123238924,NA
"3814",2019,0.899781093211459,NA
"3815",2020,0.897866226382234,NA
"3816",2021,0.896169714227312,NA
"3817",2022,0.896882878605425,NA
"3818",1995,0.926009163138701,NA
"3819",1996,0.924466915587459,NA
"3820",1997,0.925432038758231,NA
"3821",1998,0.920100550884058,NA
"3822",1999,0.915163359942369,NA
"3823",2000,0.916889685051956,NA
"3824",2001,0.911037044916043,NA
"3825",2002,0.908225893880058,NA
"3826",2003,0.910713588467161,NA
"3827",2004,0.911974711297489,NA
"3828",2005,0.910608007240739,NA
"3829",2006,0.913543908726865,NA
"3830",2007,0.911523811312236,NA
"3831",2008,0.909693227002492,NA
"3832",2009,0.90511157230992,NA
"3833",2010,0.9031014113217,NA
"3834",2011,0.903864172969975,NA
"3835",2012,0.904406476900988,NA
"3836",2013,0.904337068220002,NA
"3837",2014,0.899952659504265,NA
"3838",2015,0.903991917406131,NA
"3839",2016,0.900265264831944,NA
"3840",2017,0.899016203369456,NA
"3841",2018,0.898827934686778,NA
"3842",2019,0.897244189465539,NA
"3843",2020,0.893083915690738,NA
"3844",2021,0.889942352869241,NA
"3845",2022,0.890503792860159,NA
"3846",1995,0.877138637986377,NA
"3847",1996,0.874889457225152,NA
"3848",1997,0.871643419118811,NA
"3849",1998,0.862387919619778,NA
"3850",1999,0.856319744538894,NA
"3851",2000,0.852720594111759,NA
"3852",2001,0.844909293812123,NA
"3853",2002,0.838356554907705,NA
"3854",2003,0.836353868108745,NA
"3855",2004,0.831532209050067,NA
"3856",2005,0.830321599576223,NA
"3857",2006,0.824499910363329,NA
"3858",2007,0.822760439795161,NA
"3859",2008,0.82271054442657,NA
"3860",2009,0.818751729823703,NA
"3861",2010,0.82394400263513,NA
"3862",2011,0.824449822254167,NA
"3863",2012,0.824431092789382,NA
"3864",2013,0.820828871076969,NA
"3865",2014,0.820442960792889,NA
"3866",2015,0.816580512796691,NA
"3867",2016,0.816382031840192,NA
"3868",2017,0.816031682070502,NA
"3869",2018,0.814491257239695,NA
"3870",2019,0.812822789704853,NA
"3871",2020,0.812669255369315,NA
"3872",2021,0.815034677447557,NA
"3873",2022,0.811826670156734,NA
"3874",1995,0.919796491391537,NA
"3875",1996,0.918465246125947,NA
"3876",1997,0.914584451185078,NA
"3877",1998,0.904024464641566,NA
"3878",1999,0.901987029076395,NA
"3879",2000,0.897230939041549,NA
"3880",2001,0.888394397775471,NA
"3881",2002,0.882190694492522,NA
"3882",2003,0.879090443282394,NA
"3883",2004,0.874351449639903,NA
"3884",2005,0.872386653084448,NA
"3885",2006,0.867989950002595,NA
"3886",2007,0.865882541379676,NA
"3887",2008,0.86695301205674,NA
"3888",2009,0.861096624882748,NA
"3889",2010,0.867248888398706,NA
"3890",2011,0.867912001413401,NA
"3891",2012,0.867139530250995,NA
"3892",2013,0.86464937756557,NA
"3893",2014,0.863201265741452,NA
"3894",2015,0.857184307265356,NA
"3895",2016,0.857272829292981,NA
"3896",2017,0.852799275127836,NA
"3897",2018,0.849897037901883,NA
"3898",2019,0.848866516413523,NA
"3899",2020,0.852414058232796,NA
"3900",2021,0.850785305481111,NA
"3901",2022,0.846060500883596,NA
"3902",1995,0.848076780702286,NA
"3903",1996,0.846321758773854,NA
"3904",1997,0.84179465323075,NA
"3905",1998,0.838744558331513,NA
"3906",1999,0.834053587400433,NA
"3907",2000,0.843703437034321,NA
"3908",2001,0.847446196828002,NA
"3909",2002,0.8515933832131,NA
"3910",2003,0.851118182211223,NA
"3911",2004,0.850824204467244,NA
"3912",2005,0.850952151735868,NA
"3913",2006,0.851617342949964,NA
"3914",2007,0.849973621674565,NA
"3915",2008,0.852799611227908,NA
"3916",2009,0.856970270624146,NA
"3917",2010,0.853231456941188,NA
"3918",2011,0.84981997297524,NA
"3919",2012,0.847315635529412,NA
"3920",2013,0.848775369073195,NA
"3921",2014,0.848544093476903,NA
"3922",2015,0.846330821743607,NA
"3923",2016,0.843596971711776,NA
"3924",2017,0.840981036021418,NA
"3925",2018,0.837614129714808,NA
"3926",2019,0.835453409124142,NA
"3927",2020,0.834044170311017,NA
"3928",2021,0.830685629461698,NA
"3929",2022,0.829406153417608,NA
"3930",1995,0.870110450331367,NA
"3931",1996,0.869460375360177,NA
"3932",1997,0.864020943342013,NA
"3933",1998,0.861814598713806,NA
"3934",1999,0.857625725852415,NA
"3935",2000,0.868392167887095,NA
"3936",2001,0.872634107075896,NA
"3937",2002,0.875731074007007,NA
"3938",2003,0.87526298836255,NA
"3939",2004,0.875527718398445,NA
"3940",2005,0.875857014665826,NA
"3941",2006,0.873638031611222,NA
"3942",2007,0.875834265364034,NA
"3943",2008,0.876876703743676,NA
"3944",2009,0.880267353976592,NA
"3945",2010,0.878106019697071,NA
"3946",2011,0.877539338384565,NA
"3947",2012,0.876511721968143,NA
"3948",2013,0.873394091429361,NA
"3949",2014,0.873223670259392,NA
"3950",2015,0.875076990570847,NA
"3951",2016,0.875673835449561,NA
"3952",2017,0.873294286547605,NA
"3953",2018,0.872366821250296,NA
"3954",2019,0.872193912703153,NA
"3955",2020,0.87159992202902,NA
"3956",2021,0.868774160966382,NA
"3957",2022,0.866204906765802,NA
"3958",1995,0.847226793089732,"OMN"
"3959",1996,0.849106115672583,"OMN"
"3960",1997,0.849137983573485,"OMN"
"3961",1998,0.847351096698105,"OMN"
"3962",1999,0.847493984318191,"OMN"
"3963",2000,0.849233848681251,"OMN"
"3964",2001,0.847520653729646,"OMN"
"3965",2002,0.847762348800103,"OMN"
"3966",2003,0.849277700969282,"OMN"
"3967",2004,0.847777521058646,"OMN"
"3968",2005,0.849433214965529,"OMN"
"3969",2006,0.847792561040876,"OMN"
"3970",2007,0.856520970028214,"OMN"
"3971",2008,0.85579390822096,"OMN"
"3972",2009,0.848002141576984,"OMN"
"3973",2010,0.848002141576984,"OMN"
"3974",2011,0.848093191268589,"OMN"
"3975",2012,0.848093191268589,"OMN"
"3976",2013,0.848108339423021,"OMN"
"3977",2014,0.856815801292385,"OMN"
"3978",2015,0.855823025250629,"OMN"
"3979",2016,0.852725904611248,"OMN"
"3980",2017,0.863001327898587,"OMN"
"3981",2018,0.860147976222038,"OMN"
"3982",2019,0.859665277826707,"OMN"
"3983",2020,0.853270410657785,"OMN"
"3984",2021,0.85324192874134,"OMN"
"3985",2022,0.854513675329201,"OMN"
"3986",1995,0.816240524722843,"PAN"
"3987",1996,0.816333646441507,"PAN"
"3988",1997,0.816467455741389,"PAN"
"3989",1998,0.816467455741389,"PAN"
"3990",1999,0.816467455741389,"PAN"
"3991",2000,0.816699482169298,"PAN"
"3992",2001,0.816774820611272,"PAN"
"3993",2002,0.816774820611272,"PAN"
"3994",2003,0.829916895773522,"PAN"
"3995",2004,0.8141557981711,"PAN"
"3996",2005,0.807501540989193,"PAN"
"3997",2006,0.828088216198438,"PAN"
"3998",2007,0.835231772890921,"PAN"
"3999",2008,0.82399495185274,"PAN"
"4000",2009,0.803561772919636,"PAN"
"4001",2010,0.793939975180734,"PAN"
"4002",2011,0.800381112795264,"PAN"
"4003",2012,0.775462708179731,"PAN"
"4004",2013,0.787494995207396,"PAN"
"4005",2014,0.78043741242405,"PAN"
"4006",2015,0.777779461884222,"PAN"
"4007",2016,0.77176147814518,"PAN"
"4008",2017,0.764422228192899,"PAN"
"4009",2018,0.758040519504817,"PAN"
"4010",2019,0.757091669737662,"PAN"
"4011",2020,0.75732000959627,"PAN"
"4012",2021,0.75732000959627,"PAN"
"4013",2022,0.757955759415211,"PAN"
"4014",1995,0.88470217313531,"PER"
"4015",1996,0.885909679782173,"PER"
"4016",1997,0.885018248518122,"PER"
"4017",1998,0.884828619066724,"PER"
"4018",1999,0.884891818649493,"PER"
"4019",2000,0.88495503141155,"PER"
"4020",2001,0.915224295380767,"PER"
"4021",2002,0.907205293309829,"PER"
"4022",2003,0.903704123177931,"PER"
"4023",2004,0.903650040707277,"PER"
"4024",2005,0.89831595373596,"PER"
"4025",2006,0.864268432204824,"PER"
"4026",2007,0.892407860098643,"PER"
"4027",2008,0.858977140098034,"PER"
"4028",2009,0.854200158213928,"PER"
"4029",2010,0.84607942851062,"PER"
"4030",2011,0.859117031337775,"PER"
"4031",2012,0.862866384538734,"PER"
"4032",2013,0.858325621531549,"PER"
"4033",2014,0.816337953841753,"PER"
"4034",2015,0.859676848817287,"PER"
"4035",2016,0.835602426026895,"PER"
"4036",2017,0.85881676531983,"PER"
"4037",2018,0.880117429930408,"PER"
"4038",2019,0.880069484073772,"PER"
"4039",2020,0.878285787370999,"PER"
"4040",2021,0.880114909371116,"PER"
"4041",1995,0.740450685703095,"PNG"
"4042",1996,0.741437061782506,"PNG"
"4043",1997,0.739508454074482,"PNG"
"4044",1998,0.736826595844406,"PNG"
"4045",1999,0.734135212939222,"PNG"
"4046",2000,0.73458276002151,"PNG"
"4047",2001,0.734812032004314,"PNG"
"4048",2002,0.735654226994725,"PNG"
"4049",2003,0.738010408663811,"PNG"
"4050",2004,0.739383560757631,"PNG"
"4051",2005,0.740695382225411,"PNG"
"4052",2006,0.741239874787837,"PNG"
"4053",2007,0.741576410483304,"PNG"
"4054",2008,0.740042481058467,"PNG"
"4055",2009,0.739178981585894,"PNG"
"4056",2010,0.737299030760568,"PNG"
"4057",2011,0.735135493331555,"PNG"
"4058",2012,0.734660915361616,"PNG"
"4059",2013,0.733665745850928,"PNG"
"4060",2014,0.732754357611157,"PNG"
"4061",2015,0.732802673364603,"PNG"
"4062",2016,0.732874891070423,"PNG"
"4063",2017,0.732677879704823,"PNG"
"4064",2018,0.732754357611157,"PNG"
"4065",2019,0.732677879704823,"PNG"
"4066",2020,0.732677879704823,"PNG"
"4067",2021,0.73274010006844,"PNG"
"4068",2022,0.733240812949404,"PNG"
"4069",1995,0.84609908261973,"PHL"
"4070",1996,0.867037970629553,"PHL"
"4071",1997,0.882519824537667,"PHL"
"4072",1998,0.868313639740563,"PHL"
"4073",1999,0.852067786682255,"PHL"
"4074",2000,0.831719414374561,"PHL"
"4075",2001,0.805797322897888,"PHL"
"4076",2002,0.798818228933214,"PHL"
"4077",2003,0.781356495259558,"PHL"
"4078",2004,0.777854102965591,"PHL"
"4079",2005,0.781001766538395,"PHL"
"4080",2006,0.774869816446937,"PHL"
"4081",2007,0.776265308792972,"PHL"
"4082",2008,0.765261844295139,"PHL"
"4083",2009,0.766922068315637,"PHL"
"4084",2010,0.770319594688885,"PHL"
"4085",2011,0.775890127998082,"PHL"
"4086",2012,0.781906481306919,"PHL"
"4087",2013,0.792180848305748,"PHL"
"4088",2014,0.786609273097383,"PHL"
"4089",2015,0.788280499613734,"PHL"
"4090",2016,0.779298819472729,"PHL"
"4091",2017,0.778450299073143,"PHL"
"4092",2018,0.77975170838647,"PHL"
"4093",2019,0.772884136028324,"PHL"
"4094",2020,0.766029371246873,"PHL"
"4095",2021,0.769878880116835,"PHL"
"4096",2022,0.770099709090459,"PHL"
"4097",1995,0.734917477450765,"PAK"
"4098",1996,0.73474556066563,"PAK"
"4099",1997,0.739714866825778,"PAK"
"4100",1998,0.745685404675839,"PAK"
"4101",1999,0.743002520511055,"PAK"
"4102",2000,0.740517373303433,"PAK"
"4103",2001,0.739239740069095,"PAK"
"4104",2002,0.739703839639901,"PAK"
"4105",2003,0.741025957607206,"PAK"
"4106",2004,0.741630306632956,"PAK"
"4107",2005,0.747848542804121,"PAK"
"4108",2006,0.742619834954866,"PAK"
"4109",2007,0.739178981585894,"PAK"
"4110",2008,0.737162778444343,"PAK"
"4111",2009,0.735578681183242,"PAK"
"4112",2010,0.735234598568283,"PAK"
"4113",2011,0.738726714060746,"PAK"
"4114",2012,0.736918517067281,"PAK"
"4115",2013,0.73500683454516,"PAK"
"4116",2014,0.739784708053634,"PAK"
"4117",2015,0.745685404675839,"PAK"
"4118",2016,0.74548277993128,"PAK"
"4119",2017,0.745571656273768,"PAK"
"4120",2018,0.745508120046026,"PAK"
"4121",2019,0.745571656273768,"PAK"
"4122",2020,0.745571656273768,"PAK"
"4123",2021,0.745571656273768,"PAK"
"4124",2022,0.746134243000711,"PAK"
"4125",1923,0.733108032914004,"POL"
"4126",1995,0.839302922885196,"POL"
"4127",1996,0.839168091489881,"POL"
"4128",1997,0.839174818082171,"POL"
"4129",1998,0.840083124208917,"POL"
"4130",1999,0.839740888908011,"POL"
"4131",2000,0.841546804731166,"POL"
"4132",2001,0.841569640730995,"POL"
"4133",2002,0.843301713931055,"POL"
"4134",2003,0.844726866578185,"POL"
"4135",2004,0.847237755555,"POL"
"4136",2005,0.846804043667873,"POL"
"4137",2006,0.848537516088754,"POL"
"4138",2007,0.84999301167997,"POL"
"4139",2008,0.851188691276462,"POL"
"4140",2009,0.847257678770319,"POL"
"4141",2010,0.848228350127812,"POL"
"4142",2011,0.849318141158648,"POL"
"4143",2012,0.84873068669873,"POL"
"4144",2013,0.84852941921514,"POL"
"4145",2014,0.850062467590817,"POL"
"4146",2015,0.855552239800545,"POL"
"4147",2016,0.847948977218863,"POL"
"4148",2017,0.847388451607031,"POL"
"4149",2018,0.848467811555935,"POL"
"4150",2019,0.848597907206994,"POL"
"4151",2020,0.848415526842899,"POL"
"4152",2021,0.849060428200772,"POL"
"4153",2022,0.848792190040513,"POL"
"4154",1995,0.762782282904539,"PSE"
"4155",1996,0.762826641537544,"PSE"
"4156",1997,0.764455194065164,"PSE"
"4157",1998,0.762324881012745,"PSE"
"4158",1999,0.765339002957347,"PSE"
"4159",2000,0.766497315819066,"PSE"
"4160",2001,0.768335748481206,"PSE"
"4161",2002,0.770643837799184,"PSE"
"4162",2003,0.773969196069999,"PSE"
"4163",2004,0.776331430984726,"PSE"
"4164",2005,0.783205190649795,"PSE"
"4165",2006,0.785169204643182,"PSE"
"4166",2007,0.823153733258891,"PSE"
"4167",2008,0.785169204643182,"PSE"
"4168",2009,0.797525310600832,"PSE"
"4169",2010,0.812075558933515,"PSE"
"4170",2011,0.789913995311423,"PSE"
"4171",2012,0.789951958681826,"PSE"
"4172",2013,0.789973922551781,"PSE"
"4173",2014,0.790016112369898,"PSE"
"4174",2015,0.790117003714357,"PSE"
"4175",2016,0.790186944725519,"PSE"
"4176",2017,0.790228773664154,"PSE"
"4177",2018,0.790249421653471,"PSE"
"4178",2019,0.790270367393077,"PSE"
"4179",2020,0.790266389181738,"PSE"
"4180",2021,0.790405355739807,"PSE"
"4181",2022,0.791242191895265,"PSE"
"4182",1995,0.740311509177502,"PRT"
"4183",1996,0.739428761592706,"PRT"
"4184",1997,0.740788013551267,"PRT"
"4185",1998,0.741597506838261,"PRT"
"4186",1999,0.742538888377851,"PRT"
"4187",2000,0.741746170755519,"PRT"
"4188",2001,0.744339633888004,"PRT"
"4189",2002,0.74262179081245,"PRT"
"4190",2003,0.741485407578523,"PRT"
"4191",2004,0.744395654990555,"PRT"
"4192",2005,0.743471648900794,"PRT"
"4193",2006,0.744465271581348,"PRT"
"4194",2007,0.744379394646245,"PRT"
"4195",2008,0.744301163638198,"PRT"
"4196",2009,0.741379157569412,"PRT"
"4197",2010,0.742401856882239,"PRT"
"4198",2011,0.760321335265004,"PRT"
"4199",2012,0.76742374270674,"PRT"
"4200",2013,0.773909898931052,"PRT"
"4201",2014,0.764677379697929,"PRT"
"4202",2015,0.760311544765813,"PRT"
"4203",2016,0.758511234752689,"PRT"
"4204",2017,0.765075419782207,"PRT"
"4205",2018,0.762509084265162,"PRT"
"4206",2019,0.760703672854859,"PRT"
"4207",2020,0.760490307258053,"PRT"
"4208",2021,0.760998923080763,"PRT"
"4209",2022,0.760421572153078,"PRT"
"4210",1995,0.821419468067091,"PRY"
"4211",1996,0.821419468067091,"PRY"
"4212",1997,0.821454998934087,"PRY"
"4213",1998,0.821490500202771,"PRY"
"4214",1999,0.821706678782675,"PRY"
"4215",2000,0.821846717601517,"PRY"
"4216",2001,0.821958373719468,"PRY"
"4217",2002,0.821983568057277,"PRY"
"4218",2003,0.829927833895226,"PRY"
"4219",2004,0.814257335268707,"PRY"
"4220",2005,0.80752069176782,"PRY"
"4221",2006,0.827542097930461,"PRY"
"4222",2007,0.834405217213117,"PRY"
"4223",2008,0.824288770066943,"PRY"
"4224",2009,0.802959364453272,"PRY"
"4225",2010,0.793960565873959,"PRY"
"4226",2011,0.800428112406962,"PRY"
"4227",2012,0.77573570645464,"PRY"
"4228",2013,0.787757210518123,"PRY"
"4229",2014,0.780504423316529,"PRY"
"4230",2015,0.778020557299982,"PRY"
"4231",2016,0.77180700036368,"PRY"
"4232",2017,0.763203360736867,"PRY"
"4233",2018,0.75732000959627,"PRY"
"4234",2019,0.75732000959627,"PRY"
"4235",2020,0.75732000959627,"PRY"
"4236",2021,0.75732000959627,"PRY"
"4237",2022,0.757955758366222,"PRY"
"4238",1995,0.811636602075225,"QAT"
"4239",1996,0.811384387679226,"QAT"
"4240",1997,0.811447435747908,"QAT"
"4241",1998,0.820812122274106,"QAT"
"4242",1999,0.811826124920913,"QAT"
"4243",2000,0.811889335387036,"QAT"
"4244",2001,0.811510405937071,"QAT"
"4245",2002,0.811952576245517,"QAT"
"4246",2003,0.812015936760076,"QAT"
"4247",2004,0.81207926153354,"QAT"
"4248",2005,0.812142551861257,"QAT"
"4249",2006,0.811699852843446,"QAT"
"4250",2007,0.811573477813852,"QAT"
"4251",2008,0.813478286277217,"QAT"
"4252",2009,0.824261258325777,"QAT"
"4253",2010,0.828270521177473,"QAT"
"4254",2011,0.83164159428253,"QAT"
"4255",2012,0.834556112272679,"QAT"
"4256",2013,0.833929717379931,"QAT"
"4257",2014,0.83399934820406,"QAT"
"4258",2015,0.834068890911567,"QAT"
"4259",2016,0.835863806825529,"QAT"
"4260",2017,0.838739115573958,"QAT"
"4261",2018,0.836944209485466,"QAT"
"4262",2019,0.834728448426716,"QAT"
"4263",2020,0.834416745881157,"QAT"
"4264",2021,0.836164960765871,"QAT"
"4265",1995,0.898972177002889,NA
"4266",1996,0.89104280166103,NA
"4267",1997,0.878323465247661,NA
"4268",1998,0.869253696588686,NA
"4269",1999,0.862221777136767,NA
"4270",2000,0.867139449987349,NA
"4271",2001,0.863363979408547,NA
"4272",2002,0.860100469805445,NA
"4273",2003,0.85687458328789,NA
"4274",2004,0.854652098458558,NA
"4275",2005,0.857602954387545,NA
"4276",2006,0.864861062058765,NA
"4277",2007,0.87867145723618,NA
"4278",2008,0.894455342493814,NA
"4279",2009,0.885857924138634,NA
"4280",2010,0.881201708434503,NA
"4281",2011,0.875548079001874,NA
"4282",2012,0.870582166371548,NA
"4283",2013,0.865634630063141,NA
"4284",2014,0.861496815018597,NA
"4285",2015,0.860166303040387,NA
"4286",2016,0.858039756400274,NA
"4287",2017,0.854511722239181,NA
"4288",2018,0.852242769730765,NA
"4289",2019,0.848109652724645,NA
"4290",2020,0.847275116961043,NA
"4291",2021,0.845150913563828,NA
"4292",2022,0.843119485127318,NA
"4293",1995,0.916186853108059,NA
"4294",1996,0.910417608418896,NA
"4295",1997,0.895934637280817,NA
"4296",1998,0.885180643016298,NA
"4297",1999,0.879495040484585,NA
"4298",2000,0.884692757478604,NA
"4299",2001,0.881191877087957,NA
"4300",2002,0.877863379558391,NA
"4301",2003,0.874489662088195,NA
"4302",2004,0.873071615796988,NA
"4303",2005,0.875412860557446,NA
"4304",2006,0.881629504367424,NA
"4305",2007,0.895947454080726,NA
"4306",2008,0.908260565276805,NA
"4307",2009,0.900787948006638,NA
"4308",2010,0.896499593842805,NA
"4309",2011,0.89373639799453,NA
"4310",2012,0.890754908076019,NA
"4311",2013,0.883175264091051,NA
"4312",2014,0.878522527046528,NA
"4313",2015,0.879869157618998,NA
"4314",2016,0.879074132203243,NA
"4315",2017,0.875980018619543,NA
"4316",2018,0.873326196122036,NA
"4317",2019,0.870379091621658,NA
"4318",2020,0.869462309623827,NA
"4319",2021,0.867547965315111,NA
"4320",2022,0.865609906883492,NA
"4321",1995,0.830454757607299,NA
"4322",1996,0.829419644218746,NA
"4323",1997,0.824093894031961,NA
"4324",1998,0.820845169649601,NA
"4325",1999,0.818332040750875,NA
"4326",2000,0.811582481866537,NA
"4327",2001,0.807094948034148,NA
"4328",2002,0.801960130795834,NA
"4329",2003,0.802347040758349,NA
"4330",2004,0.802938702715693,NA
"4331",2005,0.805368482737265,NA
"4332",2006,0.805928709592024,NA
"4333",2007,0.808323204747467,NA
"4334",2008,0.81168639552925,NA
"4335",2009,0.806288939160027,NA
"4336",2010,0.811751776743222,NA
"4337",2011,0.81756768139968,NA
"4338",2012,0.813317938207604,NA
"4339",2013,0.812728466820261,NA
"4340",2014,0.812726175969772,NA
"4341",2015,0.813137923028648,NA
"4342",2016,0.814059578153206,NA
"4343",2017,0.81670895654014,NA
"4344",2018,0.816318067252723,NA
"4345",2019,0.814132061120802,NA
"4346",2020,0.817924142019876,NA
"4347",2021,0.818146005031963,NA
"4348",2022,0.817296923176741,NA
"4349",1995,0.891244519531512,NA
"4350",1996,0.8924069888036,NA
"4351",1997,0.88684406707506,NA
"4352",1998,0.885477664915356,NA
"4353",1999,0.887903095354289,NA
"4354",2000,0.886019516224223,NA
"4355",2001,0.886060282562283,NA
"4356",2002,0.846129608024285,NA
"4357",2003,0.845847178009507,NA
"4358",2004,0.846038176767195,NA
"4359",2005,0.847404273143155,NA
"4360",2006,0.849824216383638,NA
"4361",2007,0.850338064058974,NA
"4362",2008,0.849508727793534,NA
"4363",2009,0.844355122693145,NA
"4364",2010,0.845657650559531,NA
"4365",2011,0.850602864374423,NA
"4366",2012,0.847936920700874,NA
"4367",2013,0.845989634820398,NA
"4368",2014,0.845950818374263,NA
"4369",2015,0.845602185258713,NA
"4370",2016,0.844679193905563,NA
"4371",2017,0.846999022426587,NA
"4372",2018,0.84610707205502,NA
"4373",2019,0.846280728963507,NA
"4374",2020,0.848104649961442,NA
"4375",2021,0.850120792249527,NA
"4376",2022,0.849617428836609,NA
"4377",1995,0.744010003532438,NA
"4378",1996,0.747839537856208,NA
"4379",1997,0.754116931567339,NA
"4380",1998,0.756690024862522,NA
"4381",1999,0.755980985915542,NA
"4382",2000,0.757603424830776,NA
"4383",2001,0.759720309862885,NA
"4384",2002,0.762362927229802,NA
"4385",2003,0.759571096168131,NA
"4386",2004,0.756708349140013,NA
"4387",2005,0.755869713134473,NA
"4388",2006,0.756532898432468,NA
"4389",2007,0.760162358693691,NA
"4390",2008,0.757645437295594,NA
"4391",2009,0.762847427189811,NA
"4392",2010,0.766033316646499,NA
"4393",2011,0.767124753258258,NA
"4394",2012,0.767274426921929,NA
"4395",2013,0.767667788405447,NA
"4396",2014,0.768938282741587,NA
"4397",2015,0.764202401390335,NA
"4398",2016,0.763330776318185,NA
"4399",2017,0.763219530924772,NA
"4400",2018,0.762081589498735,NA
"4401",2019,0.761072126091477,NA
"4402",2020,0.760942717531634,NA
"4403",2021,0.760751556459496,NA
"4404",2022,0.760741621253572,NA
